AvatarPosition;Email;Framecount;HandRotation;HitDetected;PatternID;SessionID;SpeedModifier;SteeringType;Timestamp
0.0000;anonymous;222;-3.7443;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:14.8931
0.0000;anonymous;223;-3.8283;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:14.9077
0.0000;anonymous;224;-3.6077;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:14.9199
0.0000;anonymous;225;-4.1821;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:14.9330
0.0000;anonymous;226;-3.5524;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:14.9588
0.0000;anonymous;227;-3.6122;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:14.9730
0.0000;anonymous;228;-3.7834;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:14.9861
0.0000;anonymous;229;-4.0581;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.0001
0.0000;anonymous;230;-4.4207;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.0138
0.0000;anonymous;231;-4.9227;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.0280
0.0000;anonymous;232;-5.3646;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.0416
0.0000;anonymous;233;-6.0389;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.0558
0.0000;anonymous;234;-6.8011;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.0690
0.0000;anonymous;235;-7.1523;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.0836
0.0000;anonymous;236;-7.4389;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.0968
0.0000;anonymous;237;-7.4932;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.1109
0.0000;anonymous;238;-7.3813;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.1251
0.0000;anonymous;239;-7.2206;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.1387
0.0000;anonymous;240;-6.7394;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.1534
0.0000;anonymous;241;-6.1331;FALSE;0;46cad9bd-f8c4-4779-bd78-a113b8876f63;1.0000;MovementCondition;2023-05-17 00:36:15.1671
