AvatarPosition;Email;Framecount;HandPositionChange;HandRotation;HitDetected;HitPatternID;HitTotal;PatternID;SequenceID;SessionID;SpeedModifier;SteeringType;Timestamp;TotalHandPositionChange;TotalHandRotation
1,349349;anonymous;491;0,01412369;-8,071411;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:56.9312;0,1900145;61,82042
1,349349;anonymous;492;0,01607803;-6,841644;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:56.9574;0,2060926;54,97878
1,349349;anonymous;493;0,02140178;-5,364349;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:56.9711;0,2274943;49,61443
1,349349;anonymous;494;0,01156454;-4,120544;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:56.9860;0,2390589;45,49388
1,349349;anonymous;495;0,0131421;-4,52301;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:56.9993;0,252201;40,97087
1,349349;anonymous;496;0,01578527;-7,343048;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.0152;0,2679862;33,62782
1,349349;anonymous;497;0,009426025;-8,059052;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.0412;0,2774123;25,56877
1,349349;anonymous;498;0,01687966;-6,544678;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.0550;0,2942919;19,02409
1,349349;anonymous;499;0,006183089;-6,120026;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.0693;0,300475;12,90407
1,349349;anonymous;500;0,004440943;-9,04245;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.0837;0,3049159;3,861618
1,355904;anonymous;501;0,004501162;-14,46457;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.0980;0,3094171;-10,60295
1,371457;anonymous;502;0,002397649;-15,76471;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.1252;0,3118148;-26,36766
1,379726;anonymous;503;0,006964699;-15,80396;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.1394;0,3187795;-42,17162
1,386577;anonymous;504;0,002690736;-14,83829;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.1537;0,3214702;-57,0099
1,392509;anonymous;505;0,003613735;-14,36279;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.1669;0,3250839;-71,3727
1,39849;anonymous;506;0,002003092;-14,24741;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.1813;0,327087;-85,6201
1,412797;anonymous;507;0,006636909;-15,24078;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.2090;0,333724;-100,8609
1,420484;anonymous;508;0,001947795;-15,28687;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.2234;0,3356718;-116,1478
1,425963;anonymous;509;0,004395075;-13,90353;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.2372;0,3400668;-130,0513
1,430562;anonymous;510;0,006314663;-13,2825;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.2515;0,3463815;-143,3338
1,43706;anonymous;511;0,004748558;-14,69894;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.2644;0,35113;-158,0327
1,454341;anonymous;512;0,0057711;-16,39648;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.2925;0,3569011;-174,4292
1,464949;anonymous;513;0,001537655;-17,47519;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.3063;0,3584388;-191,9044
1,476378;anonymous;514;0,00193356;-18,25015;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.3201;0,3603724;-210,1546
1,489548;anonymous;515;0,004154824;-19,33667;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.3339;0,3645272;-229,4912
1,504258;anonymous;516;0,003967602;-20,4996;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.3478;0,3684948;-249,9908
1,522804;anonymous;517;0,009187958;-16,74942;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.3759;0,3776828;-266,7402
1,526282;anonymous;518;0,01083564;-12,38669;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.3903;0,3885184;-279,1269
1,526282;anonymous;519;0,007729204;-9,540619;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.4026;0,3962476;-288,6675
1,526282;anonymous;520;0,006229767;-7,436401;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.4173;0,4024774;-296,1039
1,526282;anonymous;521;0,002723599;-6,900391;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.4311;0,405201;-303,0043
1,529542;anonymous;522;0,003547893;-11,17316;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.4594;0,4087489;-314,1775
1,532162;anonymous;523;0,00483734;-11,84427;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.4737;0,4135862;-326,0218
1,532394;anonymous;524;0,00240271;-10,15857;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.4873;0,415989;-336,1803
1,532394;anonymous;525;0,00356128;-8,047638;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.5013;0,4195502;-344,228
1,532394;anonymous;526;0,002716744;-6,984192;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.5151;0,422267;-351,2122
1,532394;anonymous;527;0,003616055;-7,390961;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.5314;0,4258831;-358,6031
1,532394;anonymous;528;0,007970326;-8,443817;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.5580;0,4338534;-367,0469
1,532394;anonymous;529;0,005391912;-6,655548;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.5723;0,4392453;-373,7025
1,532394;anonymous;530;0,006616488;-3,490601;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.5851;0,4458618;-377,1931
1,532394;anonymous;531;0,005867667;-0,1731873;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.5999;0,4517294;-377,3663
1,532394;anonymous;532;0,005277731;2,593243;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.6143;0,4570072;-374,773
1,532394;anonymous;533;0,003792472;6,329265;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.6402;0,4607996;-368,4438
1,528063;anonymous;534;0,005535373;12,99277;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.6550;0,466335;-355,451
1,518623;anonymous;535;0,0008712759;17,07278;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.6683;0,4672063;-338,3782
1,504669;anonymous;536;0,002225674;20,16248;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.6820;0,4694319;-318,2158
1,484465;anonymous;537;0,00399218;22,28128;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.6984;0,4734241;-295,9345
1,450178;anonymous;538;0,008493866;24,01409;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.7229;0,481918;-271,9204
1,425112;anonymous;539;0,008900587;27,6645;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.7372;0,4908186;-244,2559
1,40187;anonymous;540;0,004236125;26,51065;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.7515;0,4950547;-217,7452
1,38162;anonymous;541;0,003455425;24,1663;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.7653;0,4985101;-193,5789
1,364668;anonymous;542;0,002005565;20,46559;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.7812;0,5005157;-173,1133
1,346853;anonymous;543;0,002393135;17,27044;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.8062;0,5029088;-155,8429
1,338999;anonymous;544;0,002267407;15,49195;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.8204;0,5051762;-140,351
1,333339;anonymous;545;0,002650765;14,05735;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.8343;0,507827;-126,2936
1,327404;anonymous;546;0,003836889;14,19101;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.8486;0,5116639;-112,1026
1,314118;anonymous;547;0,004067208;18,05634;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.8649;0,515731;-94,04625
1,281597;anonymous;548;0,00179686;23,04981;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.8905;0,5175279;-70,99644
1,262546;anonymous;549;0,001440862;23,58548;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.9037;0,5189688;-47,41096
1,248344;anonymous;550;0,001349928;18,83864;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.9203;0,5203187;-28,57233
1,243825;anonymous;551;0,002038202;13,58884;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.9325;0,5223569;-14,98349
1,243825;anonymous;552;0,002770254;7,684845;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.9486;0,5251271;-7,298642
1,243825;anonymous;553;0,00202181;2,491564;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.9744;0,5271489;-4,807078
1,243825;anonymous;554;0,001277701;-6,335175;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:57.9911;0,5284266;-11,14225
1,248962;anonymous;555;0,002339359;-13,92133;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.0035;0,530766;-25,06358
1,267128;anonymous;556;0,001181388;-22,92523;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.0183;0,5319473;-47,98881
1,323067;anonymous;557;0,003835462;-30,15692;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.0454;0,5357828;-78,14574
1,363981;anonymous;558;0,003359139;-39,91049;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.0599;0,5391419;-118,0562
1,409278;anonymous;559;0,001471055;-43,43811;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.0724;0,5406129;-161,4943
1,456735;anonymous;560;0,0002717459;-44,68167;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.0861;0,5408847;-206,176
1,503963;anonymous;561;0,0007856287;-43,13995;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.1010;0,5416703;-249,316
1,550724;anonymous;562;0,0009430108;-39,61682;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.1165;0,5426133;-288,9328
1,603641;anonymous;563;0,001439058;-29,78271;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.1437;0,5440524;-318,7155
1,623816;anonymous;564;0,001458657;-24,33176;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.1572;0,545511;-343,0473
1,635853;anonymous;565;0,001281753;-18,2334;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.1721;0,5467927;-361,2807
1,639339;anonymous;566;0,001263745;-12,7063;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.1839;0,5480565;-373,987
1,639339;anonymous;567;0,001836622;-4,869904;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.2009;0,5498931;-378,8569
1,639339;anonymous;568;0,005466589;7,126002;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.2250;0,5553597;-371,7309
1,622502;anonymous;569;0,006074689;22,31765;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.2387;0,5614343;-349,4132
1,586003;anonymous;570;0,004019991;35,06636;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.2536;0,5654543;-314,3469
1,538662;anonymous;571;0,004028932;45,03467;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.2667;0,5694832;-269,3122
1,465476;anonymous;572;0,004680302;54,3232;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.2838;0,5741635;-214,989
1,350325;anonymous;573;0,003730943;58,94196;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.3090;0,5778944;-156,047
1,289172;anonymous;574;0,003744549;68,70023;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.3223;0,581639;-87,3468
1,224915;anonymous;575;0,00267093;66,16971;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.3362;0,5843099;-21,17709
1,155247;anonymous;576;0,002823508;62,58969;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.3522;0,5871335;41,4126
1,088788;anonymous;577;0,002124995;56,04994;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.3666;0,5892584;97,46254
1,011377;anonymous;578;0,002994625;41,06873;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.3923;0,592253;138,5313
0,9826639;anonymous;579;0,001195928;30,13197;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.4058;0,5934489;168,6632
0,9652632;anonymous;580;0,002550574;21,90081;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.4209;0,5959995;190,564
0,9579872;anonymous;581;0,002870182;14,74507;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.4364;0,5988697;205,3091
0,9579872;anonymous;582;0,001093357;4,335147;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.4506;0,5999631;209,6443
0,9579872;anonymous;583;0,001006435;-1,882599;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.4659;0,6009695;207,7617
0,9707574;anonymous;584;0,003518475;-15,10602;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.4911;0,604488;192,6556
0,9929906;anonymous;585;0,004625106;-26,16977;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.5036;0,609113;166,4859
1,038539;anonymous;586;0,006549476;-38,36615;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.5209;0,6156625;128,1197
1,095086;anonymous;587;0,004283026;-48,28864;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.5356;0,6199455;79,83109
1,193217;anonymous;588;0,003248394;-51,01343;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.5593;0,6231939;28,81766
1,255723;anonymous;589;0,002562046;-59,21353;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.5727;0,625756;-30,39587
1,320144;anonymous;590;0,00173586;-60,34698;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.5875;0,6274918;-90,74286
1,386931;anonymous;591;0,002301557;-59,86649;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.6035;0,6297934;-150,6093
1,456151;anonymous;592;0,003166711;-57,229;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.6174;0,6329601;-207,8383
1,548836;anonymous;593;0,003649959;-48,86813;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.6416;0,6366101;-256,7065
1,592393;anonymous;594;0,001420243;-39,82193;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.6564;0,6380304;-296,5284
1,611941;anonymous;595;0,005512019;-24,29813;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.6699;0,6435423;-320,8265
1,611941;anonymous;596;0,008724666;-5,560028;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.6834;0,652267;-326,3866
1,598795;anonymous;597;0,01514788;18,43169;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.6987;0,6674149;-307,9549
1,527565;anonymous;598;0,02001308;37,49954;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.7243;0,687428;-270,4554
1,461058;anonymous;599;0,01453186;64,39836;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.7399;0,7019598;-206,057
1,397856;anonymous;600;0,007196884;80,03529;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.7535;0,7091568;-126,0217
1,335814;anonymous;601;0,006627941;92,52224;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.7675;0,7157847;-33,49946
1,272905;anonymous;602;0,003447048;102,0943;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.7812;0,7192317;68,59486
1,149922;anonymous;603;0,009609182;93,29788;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.8094;0,7288409;161,8927
1,084494;anonymous;604;0,00794137;81,01455;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.8228;0,7367823;242,9073
1,018334;anonymous;605;0,001735682;67,30421;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.8386;0,7385179;310,2115
0,9625553;anonymous;606;0,005434259;53,40376;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.8508;0,7439522;363,6152
0,9075809;anonymous;607;0,006095548;49,06794;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.8652;0,7500477;412,6832
0,7916642;anonymous;608;0,008046545;52,12211;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.8923;0,7580943;464,8053
0,7388553;anonymous;609;0,003043271;46,72083;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.9062;0,7611376;511,5261
0,7029283;anonymous;610;0,005445213;36,11031;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.9206;0,7665828;547,6364
0,6895279;anonymous;611;0,004885804;19,48067;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.9344;0,7714686;567,1171
0,6895279;anonymous;612;0,003217267;2,88082;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.9507;0,7746859;569,9979
0,7064914;anonymous;613;0,01491165;-16,77179;FALSE;NULL;0;0;5;f17f2691-3bb1-44fe-851e-22e07ed34140;1;MovementCondition;2023-05-18 13:05:58.9760;0,7895976;553,2261
